ID_EMPLEADO,ANNO,SEXO,ANNO_NAC,EDAD,NUM_HIJOS,FAMILIA,PUESTO,GRUPO_PUESTO,ANNO_ANTIGUEDAD,ANTIGUEDAD,SBA_IMPORTE,SBA,PORC_AUMENTO,DES_PORC_AUM,NIVEL_EDUCATIVO,NUM_CURSOS,FORMACION,DESEMPENNO_NUM,DESEMPENNO,EVP_APRENDIZAJE,EVP_CARRERA,EVP_EQUILIBRIO,EVP_RETRIBUCION,EVP_NUM,EVP,ESTADO,ESTADO_ANTERIOR,ES_SEPARACION,ES_ABANDONO,SEPARACION,ABANDONO,PRE_AUMENTO,PRE_FORMACION,PRE_PRUEBA,FIN_PUESTO,MUESTRA
0315,2004,H,1952,Adulto,2,"Con hijos",ACT,S/D,30,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,0
0315,2005,H,1952,Adulto,2,"Con hijos",ACT,S/D,31,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,10.00,0.00,6.45,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,1
0315,2006,H,1952,Adulto,2,"Con hijos",CSUCYFIL,S/D,32,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,5
0315,2007,H,1952,Adulto,1,"Con hijos",CSUCYFIL,S/D,33,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,4
0315,2008,H,1952,Adulto,1,"Con hijos",CSUCYFIL,S/D,34,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,2
0315,2009,H,1952,Adulto,1,"Con hijos",CSUCYFIL,S/D,35,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,10.00,0.00,6.45,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,1
0315,2010,H,1952,Adulto,1,"Con hijos",S/D,S/D,36,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,3
0315,2011,H,1952,Adulto,1,"Con hijos",CUADMIN,Coordinador,37,Mucha,40000.00,Bueno,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,103000.0000,23000.0000,8000.0000,3000.0000,10000.0000,0,5
0315,2012,H,1952,Adulto,1,"Con hijos",S/D,Coordinador,38,Mucha,40000.00,Bueno,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,103000.0000,23000.0000,8000.0000,3000.0000,10000.0000,0,1
0315,2013,H,1952,Mayor,1,"Con hijos",RSERVGEN,Responsable,39,Mucha,42000.00,Bueno,5.00,Aumento,"Sin Universidad",2,Suficiente,93.35,Alto,10.00,10.00,10.00,0.00,7.70,Alto,DES+/EVP+,S/D,0,0,108000.0000,24000.0000,8400.0000,3000.0000,10500.0000,0,2
0315,2014,H,1952,Mayor,1,"Con hijos",RSERVGEN,Responsable,40,Mucha,42000.00,Bueno,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,101.15,Alto,10.00,10.00,10.00,0.00,7.70,Alto,DES+/EVP+,DES+/EVP+,0,0,108000.0000,24000.0000,8400.0000,3000.0000,10500.0000,0,5
0315,2015,H,1952,Mayor,0,"Sin hijos",RSERVGEN,Responsable,41,Mucha,42000.00,Bueno,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,106.30,Alto,10.00,10.00,0.00,0.00,5.20,Alto,DES+/EVP+,DES+/EVP+,0,0,108000.0000,24000.0000,8400.0000,3000.0000,10500.0000,0,3
0315,2016,H,1952,Mayor,0,"Sin hijos",RSERVGEN,Responsable,42,Mucha,42000.00,Bueno,0.00,"Sin Aumento","Sin Universidad",0,Insuficiente,103.50,Alto,0.00,5.00,0.00,0.00,1.25,Bajo,DES+/EVP-,DES+/EVP+,0,0,108000.0000,24000.0000,8400.0000,3000.0000,10500.0000,0,2
0315,2017,H,1952,Mayor,0,"Sin hijos",RSERVGEN,Responsable,43,Mucha,42000.00,Bueno,0.00,"Sin Aumento","Sin Universidad",1,Suficiente,112.05,Alto,5.00,5.00,0.00,0.00,2.60,Bajo,DES+/EVP-,DES+/EVP-,0,0,108000.0000,24000.0000,8400.0000,3000.0000,10500.0000,0,2
0315,2018,H,1952,Mayor,0,"Sin hijos",RSERVGEN,Responsable,44,Mucha,42000.00,Bueno,0.00,"Sin Aumento","Sin Universidad",0,Insuficiente,0.00,S/D,0.00,5.00,0.00,0.00,1.25,Bajo,BAJA,DES+/EVP-,1,0,108000.0000,24000.0000,8400.0000,3000.0000,10500.0000,0,5
0316,1974,H,1953,Joven,0,"Sin hijos",S/D,S/D,0,Poca,0.00,S/D,100.00,Aumento,"Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,10.00,10.00,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0316,1975,H,1953,Joven,0,"Sin hijos",S/D,S/D,1,Poca,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,3
0316,1976,H,1953,Joven,0,"Sin hijos",S/D,S/D,2,Poca,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0316,1977,H,1953,Joven,0,"Sin hijos",S/D,S/D,3,Poca,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,10.00,0.00,6.45,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,5
0316,1978,H,1953,Joven,0,"Sin hijos",S/D,S/D,4,Mediana,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,10.00,0.00,6.45,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,7
0316,1979,H,1953,Joven,0,"Sin hijos",S/D,S/D,5,Mediana,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,10.00,0.00,6.45,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,0
0316,1980,H,1953,Joven,0,"Sin hijos",S/D,S/D,6,Mediana,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,2
0316,1981,H,1953,Joven,0,"Sin hijos",S/D,S/D,7,Mediana,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,0
0316,1982,H,1953,Joven,0,"Sin hijos",S/D,S/D,8,Mediana,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,4
0316,1983,H,1953,Joven,0,"Sin hijos",S/D,S/D,9,Mediana,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,8
0316,1984,H,1953,Adulto,0,"Sin hijos",S/D,S/D,10,Mediana,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,2
0316,1985,H,1953,Adulto,0,"Sin hijos",S/D,S/D,11,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,7
0316,1986,H,1953,Adulto,0,"Sin hijos",S/D,S/D,12,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,7
0316,1987,H,1953,Adulto,0,"Sin hijos",S/D,S/D,13,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,7
0316,1988,H,1953,Adulto,0,"Sin hijos",S/D,S/D,14,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,3
0316,1989,H,1953,Adulto,0,"Sin hijos",S/D,S/D,15,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,4
0316,1990,H,1953,Adulto,1,"Con hijos",S/D,S/D,16,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0316,1991,H,1953,Adulto,1,"Con hijos",S/D,S/D,17,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,3
0316,1992,H,1953,Adulto,1,"Con hijos",S/D,S/D,18,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,5
0316,1993,H,1953,Adulto,1,"Con hijos",S/D,S/D,19,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0316,1994,H,1953,Adulto,1,"Con hijos",S/D,S/D,20,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0316,1995,H,1953,Adulto,1,"Con hijos",S/D,S/D,21,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,3
0316,1996,H,1953,Adulto,1,"Con hijos",S/D,S/D,22,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,9
0316,1997,H,1953,Adulto,1,"Con hijos",S/D,S/D,23,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,7
0316,1998,H,1953,Adulto,1,"Con hijos",S/D,S/D,24,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,3
0316,1999,H,1953,Adulto,1,"Con hijos",S/D,S/D,25,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,4
0316,2000,H,1953,Adulto,1,"Con hijos",S/D,S/D,26,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,0
0316,2001,H,1953,Adulto,1,"Con hijos",S/D,S/D,27,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,2
0316,2002,H,1953,Adulto,1,"Con hijos",AAR,S/D,28,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,1
0316,2003,H,1953,Adulto,1,"Con hijos",AAR,S/D,29,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,1,7
0316,2004,H,1953,Adulto,1,"Con hijos",ACS,S/D,30,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,3
0316,2005,H,1953,Adulto,1,"Con hijos",ACS,S/D,31,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,4
0316,2006,H,1953,Adulto,1,"Con hijos",ACS,S/D,32,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0316,2007,H,1953,Adulto,0,"Sin hijos",ACS,S/D,33,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,0.00,0.00,3.95,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,7
0316,2008,H,1953,Adulto,0,"Sin hijos",S/D,S/D,34,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,2
0316,2009,H,1953,Adulto,0,"Sin hijos",S/D,S/D,35,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,2
0316,2010,H,1953,Adulto,0,"Sin hijos",ACS,S/D,36,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,0.00,0.00,3.95,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,7
0316,2011,H,1953,Adulto,0,"Sin hijos",ACS,S/D,37,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,0.00,0.00,3.95,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,5
0316,2012,H,1953,Adulto,0,"Sin hijos",ACS,S/D,38,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,8
0316,2013,H,1953,Adulto,0,"Sin hijos",S/D,S/D,39,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,102.40,Alto,10.00,0.00,0.00,0.00,2.70,Bajo,DES+/EVP-,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,8
0316,2014,H,1953,Mayor,0,"Sin hijos",CCS,Coordinador,40,Mucha,40000.00,Bueno,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,103.20,Alto,10.00,10.00,0.00,0.00,5.20,Alto,DES+/EVP+,DES+/EVP-,0,0,103000.0000,23000.0000,8000.0000,3000.0000,10000.0000,0,5
0316,2015,H,1953,Mayor,0,"Sin hijos",S/D,Coordinador,41,Mucha,40000.00,Bueno,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,97.50,Alto,10.00,0.00,0.00,0.00,2.70,Bajo,DES+/EVP-,DES+/EVP+,0,0,103000.0000,23000.0000,8000.0000,3000.0000,10000.0000,0,9
0316,2016,H,1953,Mayor,0,"Sin hijos",ACONTRYATC,Administrativo,42,Mucha,23000.00,Medio,-42.50,Descuento,"Sin Universidad",0,Insuficiente,0.00,S/D,0.00,10.00,0.00,0.00,2.50,Bajo,BAJA,DES+/EVP-,1,0,60500.0000,14500.0000,4600.0000,3000.0000,5750.0000,0,0
0317,1974,H,1952,Joven,0,"Sin hijos",S/D,S/D,0,Poca,0.00,S/D,100.00,Aumento,S/D,2,Suficiente,0.00,S/D,10.00,10.00,0.00,10.00,7.50,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,2
0317,1975,H,1952,Joven,0,"Sin hijos",S/D,S/D,1,Poca,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,10.00,0.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,2
0317,1976,H,1952,Joven,0,"Sin hijos",S/D,S/D,2,Poca,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,10.00,0.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,9
0317,1977,H,1952,Joven,0,"Sin hijos",S/D,S/D,3,Poca,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,5.00,0.00,0.00,3.95,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,7
0317,1978,H,1952,Joven,0,"Sin hijos",S/D,S/D,4,Mediana,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,5.00,0.00,0.00,3.95,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,9
0317,1979,H,1952,Joven,0,"Sin hijos",S/D,S/D,5,Mediana,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,5.00,0.00,0.00,3.95,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,2
0317,1980,H,1952,Joven,0,"Sin hijos",S/D,S/D,6,Mediana,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,1
0317,1981,H,1952,Joven,0,"Sin hijos",S/D,S/D,7,Mediana,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,1
0317,1982,H,1952,Joven,0,"Sin hijos",S/D,S/D,8,Mediana,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,0
0317,1983,H,1952,Adulto,0,"Sin hijos",S/D,S/D,9,Mediana,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,2
0317,1984,H,1952,Adulto,0,"Sin hijos",S/D,S/D,10,Mediana,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,8
0317,1985,H,1952,Adulto,0,"Sin hijos",S/D,S/D,11,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,8
0317,1986,H,1952,Adulto,1,"Con hijos",S/D,S/D,12,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0317,1987,H,1952,Adulto,1,"Con hijos",S/D,S/D,13,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0317,1988,H,1952,Adulto,1,"Con hijos",S/D,S/D,14,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,0
0317,1989,H,1952,Adulto,1,"Con hijos",S/D,S/D,15,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,2
0317,1990,H,1952,Adulto,1,"Con hijos",S/D,S/D,16,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,1
0317,1991,H,1952,Adulto,1,"Con hijos",S/D,S/D,17,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,1
0317,1992,H,1952,Adulto,1,"Con hijos",S/D,S/D,18,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,9
0317,1993,H,1952,Adulto,1,"Con hijos",S/D,S/D,19,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,1
0317,1994,H,1952,Adulto,1,"Con hijos",S/D,S/D,20,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,1
0317,1995,H,1952,Adulto,1,"Con hijos",S/D,S/D,21,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,5
0317,1996,H,1952,Adulto,1,"Con hijos",S/D,S/D,22,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,4
0317,1997,H,1952,Adulto,1,"Con hijos",S/D,S/D,23,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,4
0317,1998,H,1952,Adulto,1,"Con hijos",S/D,S/D,24,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0317,1999,H,1952,Adulto,1,"Con hijos",S/D,S/D,25,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,4
0317,2000,H,1952,Adulto,1,"Con hijos",S/D,S/D,26,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0317,2001,H,1952,Adulto,1,"Con hijos",S/D,S/D,27,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,4
0317,2002,H,1952,Adulto,1,"Con hijos",RV,S/D,28,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0317,2003,H,1952,Adulto,0,"Sin hijos",RV,S/D,29,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,10.00,0.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,0
